"No.","Time","Source","PHY","Protocol","Length","Delta time (\302\265s end to start)","SN","NESN","More Data","Event counter"
"4973","7.881","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4974","7.886","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","4504\302\265s","","","","0"
"4975","7.887","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","216\302\265s","","","","0"
"4976","7.887","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","193\302\265s","","","","0"
"4977","7.892","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","3871\302\265s","","","","0"
"4978","7.892","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"4979","7.893","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"4980","7.901","01:61:72:42:77:a7","LE 1M","LE LL","37","8009\302\265s","","","","0"
"4981","7.902","01:61:72:42:77:a7","LE 1M","LE LL","37","197\302\265s","","","","0"
"4982","7.902","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"4983","7.906","59:51:34:3a:99:17","LE 1M","LE LL","21","3600\302\265s","","","","0"
"4984","7.907","IntelCor_54:a9:15","LE 1M","LE LL","12","150\302\265s","","","","0"
"4985","7.907","59:51:34:3a:99:17","LE 1M","LE LL","6","151\302\265s","","","","0"
"4986","7.907","59:51:34:3a:99:17","LE 1M","LE LL","21","138\302\265s","","","","0"
"4987","7.908","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"4988","7.909","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","573\302\265s","","","","0"
"4989","7.909","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","188\302\265s","","","","0"
"4990","7.910","ce:9e:f0:1e:18:bf","LE 1M","LE LL","34","97\302\265s","","","","0"
"4991","7.910","82:e8:2c:83:3b:90","LE 1M","LE LL","35","114\302\265s","","","","0"
"4992","7.911","IntelCor_54:a9:15","LE 1M","LE LL","12","150\302\265s","","","","0"
"4993","7.911","82:e8:2c:83:3b:90","LE 1M","LE LL","17","151\302\265s","","","","0"
"4994","7.911","82:e8:2c:83:3b:90","LE 1M","LE LL","35","139\302\265s","","","","0"
"4995","7.912","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"4996","7.915","SamsungE_1e:32:63","LE 1M","LE LL","37","2369\302\265s","","","","0"
"4997","7.916","SamsungE_1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"4998","7.928","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","11569\302\265s","","","","0"
"4999","7.929","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","1417\302\265s","","","","0"
"5000","7.934","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","4707\302\265s","","","","0"
"5001","7.935","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","179\302\265s","","","","0"
"5002","7.936","21:7a:9c:33:34:d4","LE 1M","LE LL","37","479\302\265s","","","","0"
"5003","7.936","a5:4e:ba:f9:a8:35","LE 1M","LE LL","36","145\302\265s","","","","0"
"5004","7.937","21:7a:9c:33:34:d4","LE 1M","LE LL","37","361\302\265s","","","","0"
"5005","7.949","51:48:89:c2:ea:aa","LE 1M","LE LL","37","11939\302\265s","","","","0"
"5006","7.950","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"5007","7.950","51:48:89:c2:ea:aa","LE 1M","LE LL","37","156\302\265s","","","","0"
"5008","7.952","06:94:a3:57:80:5b","LE 1M","LE LL","37","910\302\265s","","","","0"
"5009","7.956","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3942\302\265s","","","","0"
"5010","7.956","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5011","7.976","16:79:cc:6c:ea:8a","LE 1M","LE LL","36","18918\302\265s","","","","0"
"5012","7.985","5d:fd:6b:b6:01:74","LE 1M","LE LL","32","9130\302\265s","","","","0"
"5013","7.986","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1057\302\265s","","","","0"
"5014","7.995","ed:90:12:68:f4:23","LE 1M","LE LL","37","8178\302\265s","","","","0"
"5015","7.996","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","291\302\265s","","","","0"
"5016","7.996","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"5017","8.002","01:61:72:42:77:a7","LE 1M","LE LL","37","5956\302\265s","","","","0"
"5018","8.003","01:61:72:42:77:a7","LE 1M","LE LL","37","197\302\265s","","","","0"
"5019","8.004","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"5020","8.013","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9182\302\265s","","","","0"
"5021","8.014","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5022","8.014","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5023","8.015","82:e8:2c:83:3b:90","LE 1M","LE LL","35","1037\302\265s","","","","0"
"5024","8.016","82:e8:2c:83:3b:90","LE 1M","LE LL","35","359\302\265s","","","","0"
"5025","8.017","24:4a:5c:b2:3b:90","LE 1M","LE LL","35","361\302\265s","","","","0"
"5026","8.018","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","1229\302\265s","","","","0"
"5027","8.019","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"5028","8.019","66:56:77:6b:bd:c7","LE 1M","LE LL","12","150\302\265s","","","","0"
"5029","8.020","63:3d:4c:ce:2e:30","LE 1M","LE LL","6","151\302\265s","","","","0"
"5030","8.020","63:3d:4c:ce:2d:f0","LE 1M","LE LL","24","132\302\265s","","","","0"
"5031","8.027","7f:24:3a:9e:f5:d3","LE 1M","LE LL","34","6760\302\265s","","","","0"
"5032","8.028","IntelCor_54:a9:15","LE 1M","LE LL","12","870\302\265s","","","","0"
"5033","8.035","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","6687\302\265s","","","","0"
"5034","8.037","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1507\302\265s","","","","0"
"5035","8.037","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5036","8.038","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5037","8.040","21:7a:9c:33:34:d4","LE 1M","LE LL","37","1646\302\265s","","","","0"
"5038","8.040","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"5039","8.041","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"5040","8.042","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","892\302\265s","","","","0"
"5041","8.043","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","136\302\265s","","","","0"
"5042","8.043","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","136\302\265s","","","","0"
"5043","8.053","51:48:89:c2:ea:aa","LE 1M","LE LL","37","9045\302\265s","","","","0"
"5044","8.053","51:48:89:c2:ea:aa","LE 1M","LE LL","37","158\302\265s","","","","0"
"5045","8.054","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"5046","8.066","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","12352\302\265s","","","","0"
"5047","8.067","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5048","8.068","4c:36:b3:7b:0b:69","LE 1M","LE LL","23","445\302\265s","","","","0"
"5049","8.075","SamsungE_1e:32:63","LE 1M","LE LL","37","7571\302\265s","","","","0"
"5050","8.076","SamsungE_1e:3a:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"5051","8.079","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","2405\302\265s","","","","0"
"5052","8.088","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","8647\302\265s","","","","0"
"5053","8.089","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5054","8.089","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","239\302\265s","","","","0"
"5055","8.090","59:51:34:3a:99:17","LE 1M","LE LL","21","865\302\265s","","","","0"
"5056","8.091","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5057","8.091","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5058","8.097","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","5932\302\265s","","","","0"
"5059","8.098","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","196\302\265s","","","","0"
"5060","8.099","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"5061","8.105","SamsungE_1e:32:63","LE 1M","LE LL","37","5907\302\265s","","","","0"
"5062","8.106","SamsungE_1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"5063","8.111","01:61:72:42:77:a7","LE 1M","LE LL","37","4889\302\265s","","","","0"
"5064","8.113","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","1101\302\265s","","","","0"
"5065","8.113","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","132\302\265s","","","","0"
"5066","8.115","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1864\302\265s","","","","0"
"5067","8.121","82:e8:2c:83:3b:90","LE 1M","LE LL","35","5412\302\265s","","","","0"
"5068","8.122","82:e8:2c:83:3b:90","LE 1M","LE LL","35","361\302\265s","","","","0"
"5069","8.122","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"5070","8.124","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","1694\302\265s","","","","0"
"5071","8.125","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","203\302\265s","","","","0"
"5072","8.125","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","194\302\265s","","","","0"
"5073","8.134","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","7862\302\265s","","","","0"
"5074","8.134","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","359\302\265s","","","","0"
"5075","8.135","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","361\302\265s","","","","0"
"5076","8.137","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1356\302\265s","","","","0"
"5077","8.137","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5078","8.138","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5079","8.151","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","12911\302\265s","","","","0"
"5080","8.151","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","137\302\265s","","","","0"
"5081","8.152","08:d2:b2:f1:a8:35","LE 1M","LE LL","36","136\302\265s","","","","0"
"5082","8.153","51:48:89:c2:ea:aa","LE 1M","LE LL","37","920\302\265s","","","","0"
"5083","8.154","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"5084","8.154","51:48:89:c2:ea:aa","LE 1M","LE LL","37","157\302\265s","","","","0"
"5085","8.159","SamsungE_1e:32:63","LE 1M","LE LL","37","4654\302\265s","","","","0"
"5086","8.160","SamsungE_1e:22:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"5087","8.161","SamsungE_1e:32:63","LE 1M","LE LL","37","562\302\265s","","","","0"
"5088","8.162","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","842\302\265s","","","","0"
"5089","8.163","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"5090","8.164","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"5091","8.166","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1773\302\265s","","","","0"
"5092","8.166","55:01:2e:98:35:1d","LE 1M","LE LL","23","205\302\265s","","","","0"
"5093","8.166","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","199\302\265s","","","","0"
"5094","8.168","55:01:2a:98:35:1d","LE 1M","LE LL","23","909\302\265s","","","","0"
"5095","8.173","c6:65:16:ca:be:8d","LE 1M","LE LL","35","5328\302\265s","","","","0"
"5096","8.179","Sennheis_e9:47:25","LE 1M","LE LL","15","5717\302\265s","","","","0"
"5097","8.182","SamsungE_1e:32:63","LE 1M","LE LL","37","2277\302\265s","","","","0"
"5098","8.183","8e:ea:48:1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"5099","8.184","8c:ea:0a:1e:32:63","LE 1M","LE LL","53","562\302\265s","","","","0"
"5100","8.187","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","3358\302\265s","","","","0"
"5101","8.188","06:79:cc:4c:ea:ea","LE 1M","LE LL","36","137\302\265s","","","","0"
"5102","8.189","c7:67:27:7f:8a:dd","LE 1M","LE LL","14","281\302\265s","","","","0"
"5103","8.189","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","664\302\265s","","","","0"
"5104","8.190","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","179\302\265s","","","","0"
"5105","8.191","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"5106","8.196","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4658\302\265s","","","","0"
"5107","8.196","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5108","8.196","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5109","8.197","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","754\302\265s","","","","0"
"5110","8.198","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","216\302\265s","","","","0"
"5111","8.199","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"5112","8.209","14:14:25:76:4d:47","LE 1M","LE LL","37","9979\302\265s","","","","0"
"5113","8.210","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"5114","8.210","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"5115","8.219","01:61:72:42:77:a7","LE 1M","LE LL","37","8864\302\265s","","","","0"
"5116","8.220","01:61:72:42:77:a7","LE 1M","LE LL","37","192\302\265s","","","","0"
"5117","8.220","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"5118","8.223","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2311\302\265s","","","","0"
"5119","8.224","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5120","8.224","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5121","8.225","SamsungE_1e:18:bf","LE 1M","LE LL","34","1194\302\265s","","","","0"
"5122","8.226","SamsungE_1e:18:bf","LE 1M","LE LL","34","585\302\265s","","","","0"
"5123","8.227","49:9d:ce:62:b2:a3","LE 1M","LE LL","36","93\302\265s","","","","0"
"5124","8.229","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","1588\302\265s","","","","0"
"5125","8.229","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","198\302\265s","","","","0"
"5126","8.230","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","194\302\265s","","","","0"
"5127","8.236","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","5993\302\265s","","","","0"
"5128","8.237","fa:1d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"5129","8.238","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"5130","8.241","SamsungE_1e:32:63","LE 1M","LE LL","37","3087\302\265s","","","","0"
"5131","8.242","SamsungE_1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"5132","8.246","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4066\302\265s","","","","0"
"5133","8.251","27:cc:97:e0:75:84","LE 1M","LE LL","37","4122\302\265s","","","","0"
"5134","8.251","27:cc:97:e0:75:84","LE 1M","LE LL","37","179\302\265s","","","","0"
"5135","8.252","27:cc:97:e0:75:84","LE 1M","LE LL","37","178\302\265s","","","","0"
"5136","8.253","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","430\302\265s","","","","0"
"5137","8.253","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","136\302\265s","","","","0"
"5138","8.261","51:48:89:c2:ea:aa","LE 1M","LE LL","37","7490\302\265s","","","","0"
"5139","8.263","SamsungE_1e:32:63","LE 1M","LE LL","37","1530\302\265s","","","","0"
"5140","8.264","SamsungE_1e:32:63","LE 1M","LE LL","37","561\302\265s","","","","0"
"5141","8.267","06:94:a3:57:80:5b","LE 1M","LE LL","37","2926\302\265s","","","","0"
"5142","8.271","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","3141\302\265s","","","","0"
"5143","8.271","IntelCor_54:a9:15","LE 1M","LE LL","12","150\302\265s","","","","0"
"5144","8.274","59:51:34:3a:99:17","LE 1M","LE LL","21","2187\302\265s","","","","0"
"5145","8.274","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5146","8.291","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","16359\302\265s","","","","0"
"5147","8.291","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"5148","8.292","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"5149","8.293","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","804\302\265s","","","","0"
"5150","8.295","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1344\302\265s","","","","0"
"5151","8.295","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5152","8.298","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","2802\302\265s","","","","0"
"5153","8.299","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"5154","8.299","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"5155","8.303","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","3337\302\265s","","","","0"
"5156","8.304","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","191\302\265s","","","","0"
"5157","8.304","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"5158","8.315","14:14:25:76:4d:47","LE 1M","LE LL","37","10007\302\265s","","","","0"
"5159","8.315","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"5160","8.316","14:14:25:76:4d:47","LE 1M","LE LL","37","180\302\265s","","","","0"
"5161","8.319","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3312\302\265s","","","","0"
"5162","8.320","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5163","8.320","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5164","8.324","01:61:72:42:77:a7","LE 1M","LE LL","37","3247\302\265s","","","","0"
"5165","8.324","01:61:72:42:77:a7","LE 1M","LE LL","37","187\302\265s","","","","0"
"5166","8.325","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"5167","8.332","82:e8:2c:83:3b:90","LE 1M","LE LL","35","6907\302\265s","","","","0"
"5168","8.333","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"5169","8.334","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"5170","8.336","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","1692\302\265s","","","","0"
"5171","8.336","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","213\302\265s","","","","0"
"5172","8.337","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","194\302\265s","","","","0"
"5173","8.338","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","978\302\265s","","","","0"
"5174","8.339","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"5175","8.340","fa:0d:ac:60:77:f4","LE 1M","LE LL","35","360\302\265s","","","","0"
"5176","8.341","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","1182\302\265s","","","","0"
"5177","8.350","55:01:2a:98:35:0d","LE 1M","LE LL","23","8456\302\265s","","","","0"
"5178","8.350","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","197\302\265s","","","","0"
"5179","8.351","55:01:2a:98:35:1d","LE 1M","LE LL","23","911\302\265s","","","","0"
"5180","8.353","27:cc:97:e0:75:84","LE 1M","LE LL","37","1005\302\265s","","","","0"
"5181","8.353","27:cc:97:e0:75:84","LE 1M","LE LL","37","178\302\265s","","","","0"
"5182","8.354","21:7a:9c:33:34:d4","LE 1M","LE LL","37","411\302\265s","","","","0"
"5183","8.355","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"5184","8.355","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"5185","8.356","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","892\302\265s","","","","0"
"5186","8.357","08:9a:ba:f9:a8:35","LE 1M","LE LL","36","137\302\265s","","","","0"
"5187","8.362","51:48:89:c2:ea:aa","LE 1M","LE LL","37","4365\302\265s","","","","0"
"5188","8.368","05:93:c9:59:2d:4d","LE 1M","LE LL","34","5535\302\265s","","","","0"
"5189","8.368","05:93:c9:59:2d:4d","LE 1M","LE LL","34","132\302\265s","","","","0"
"5190","8.377","06:94:a3:57:80:5b","LE 1M","LE LL","37","8148\302\265s","","","","0"
"5191","8.378","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1150\302\265s","","","","0"
"5192","8.379","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5193","8.379","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5194","8.391","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","12112\302\265s","","","","0"
"5195","8.392","2b:89:b3:73:ef:0b","LE 1M","LE LL","34","132\302\265s","","","","0"
"5196","8.392","0b:89:b3:73:ff:0b","LE 1M","LE LL","34","132\302\265s","","","","0"
"5197","8.403","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","10515\302\265s","","","","0"
"5198","8.404","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5199","8.404","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5200","8.404","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","306\302\265s","","","","0"
"5201","8.405","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"5202","8.406","00:7d:c4:73:eb:8d","LE 1M","LE LL","37","180\302\265s","","","","0"
"5203","8.412","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","5839\302\265s","","","","0"
"5204","8.412","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","191\302\265s","","","","0"
"5205","8.413","0e:22:ea:02:0f:bb","LE 1M","LE LL","37","194\302\265s","","","","0"
"5206","8.426","01:61:72:42:77:a7","LE 1M","LE LL","37","12229\302\265s","","","","0"
"5207","8.426","01:61:72:42:77:a7","LE 1M","LE LL","37","192\302\265s","","","","0"
"5208","8.427","01:61:72:42:77:a7","LE 1M","LE LL","37","194\302\265s","","","","0"
"5209","8.436","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","8519\302\265s","","","","0"
"5210","8.436","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","204\302\265s","","","","0"
"5211","8.437","23:c9:ae:6c:08:e3","LE 1M","LE LL","37","194\302\265s","","","","0"
"5212","8.441","82:e8:2c:83:3b:90","LE 1M","LE LL","35","4358\302\265s","","","","0"
"5213","8.442","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"5214","8.443","82:e8:2c:83:3b:90","LE 1M","LE LL","35","360\302\265s","","","","0"
"5215","8.453","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9858\302\265s","","","","0"
"5216","8.454","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5217","8.454","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5218","8.456","21:7a:9c:33:34:d4","LE 1M","LE LL","37","1647\302\265s","","","","0"
"5219","8.456","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"5220","8.457","21:7a:9c:33:34:d4","LE 1M","LE LL","37","249\302\265s","","","","0"
"5221","8.461","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","3347\302\265s","","","","0"
"5222","8.461","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5223","8.462","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
